workerId,task,index,rt,v,u,binned,shape,vsup,qV,qU,vError,uError,error,correct,condition
9,One,4,7548,0.3,0.6,continuous,juxtaposed,no,0.95,0.1,-0.65,0.5,-0.15,0,continuousjuxtaposed
9,One,9,7731,0.1,0.4,discrete,arc,no,0.1,0.4,0,0,0,1,discretearc
9,One,6,13521,0.8,0.4,continuous,juxtaposed,no,0.7,0.4,0.1,0,0.1,0,continuousjuxtaposed
9,One,3,16708,0.7,0.4,discrete,juxtaposed,no,0.8,0.6,-0.1,-0.2,-0.3,0,discretejuxtaposed
13,One,22,13199,0.8,0.4,discrete,juxtaposed,no,0.8,0.4,0,0,0,1,discretejuxtaposed
13,One,24,7875,0.4,0.4,discrete,arc,no,0.45,0.1,-0.05,0.3,0.25,0,discretearc
13,One,26,5765,0.7,0.1,discrete,square,no,0.7,0.1,0,0,0,1,discretesquare
13,One,21,7856,0.45,0.1,discrete,arc,no,0.45,0.1,0,0,0,1,discretearc
12,One,59,36197,0.7,0.4,continuous,juxtaposed,no,0.7,0.4,0,0,0,1,continuousjuxtaposed
13,One,28,7192,0.2,0.1,discrete,juxtaposed,no,0.1,0.4,0.1,-0.3,-0.2,0,discretejuxtaposed
13,One,30,12070,0.8,0.6,discrete,square,yes,0.8,0.6,0,0,0,1,vsupdiscretesquare
13,One,29,10609,0.7,0.4,continuous,juxtaposed,no,0.8,0.4,-0.1,0,-0.1,0,continuousjuxtaposed
13,One,27,16161,0.95,0.1,continuous,arc,no,0.8,0.4,0.15,-0.3,-0.15,0,continuousarc
13,One,31,9028,0.1,0.4,continuous,arc,no,0.1,0.4,0,0,0,1,continuousarc
13,One,34,6107,0.95,0.1,discrete,square,yes,0.95,0.1,0,0,0,1,vsupdiscretesquare
13,One,32,7352,0.8,0.6,continuous,juxtaposed,no,0.7,0.4,0.1,0.2,0.3,0,continuousjuxtaposed
13,One,35,5396,0.7,0.1,discrete,square,yes,0.7,0.1,0,0,0,1,vsupdiscretesquare
9,One,10,10159,0.95,0.1,continuous,arc,no,0.8,0.6,0.15,-0.5,-0.35,0,continuousarc
13,One,37,6815,0.2,0.1,discrete,square,yes,0.2,0.1,0,0,0,1,vsupdiscretesquare
8,One,64,9596,0.2,0.1,discrete,square,yes,0.2,0.1,0,0,0,1,vsupdiscretesquare
13,One,38,6801,0.1,0.4,discrete,arc,no,0.3,0.6,-0.2,-0.2,-0.4,0,discretearc
13,One,39,6306,0.4,0.4,continuous,square,no,0.4,0.8,0,-0.4,-0.4,0,continuoussquare
9,One,8,7561,0.7,0.1,continuous,arc,no,0.7,0.1,0,0,0,1,continuousarc
13,One,41,8470,0.3,0.6,discrete,square,yes,0.3,0.6,0,0,0,1,vsupdiscretesquare
13,One,33,6390,0.7,0.4,discrete,square,no,0.7,0.4,0,0,0,1,discretesquare
13,One,42,6903,0.1,0.4,discrete,arc,no,0.1,0.4,0,0,0,1,discretearc
13,One,40,12724,0.8,0.4,continuous,arc,no,0.8,0.4,0,0,0,1,continuousarc
13,One,43,8996,0.7,0.4,continuous,juxtaposed,no,0.8,0.4,-0.1,0,-0.1,0,continuousjuxtaposed
13,One,44,4262,0.95,0.1,discrete,arc,yes,0.95,0.1,0,0,0,1,vsupdiscretearc
13,One,45,7500,0.95,0.1,discrete,square,no,0.95,0.1,0,0,0,1,discretesquare
13,One,49,4903,0.1,0.4,continuous,square,no,0.2,0.1,-0.1,0.3,0.2,0,continuoussquare
13,One,36,5644,0.95,0.1,continuous,arc,no,0.95,0.1,0,0,0,1,continuousarc
13,One,47,8003,0.95,0.1,discrete,square,no,0.8,0.4,0.15,-0.3,-0.15,0,discretesquare
9,One,11,7679,0.1,0.4,continuous,juxtaposed,no,0.2,0.1,-0.1,0.3,0.2,0,continuousjuxtaposed
13,One,50,9457,0.4,0.8,discrete,arc,yes,0.4,0.8,0,0,0,1,vsupdiscretearc
13,One,52,20950,0.7,0.1,discrete,arc,yes,0.7,0.1,0,0,0,1,vsupdiscretearc
13,One,53,5562,0.8,0.4,discrete,arc,yes,0.8,0.4,0,0,0,1,vsupdiscretearc
13,One,54,4418,0.95,0.1,continuous,juxtaposed,no,0.95,0.1,0,0,0,1,continuousjuxtaposed
13,One,48,8061,0.1,0.4,continuous,juxtaposed,no,0.1,0.4,0,0,0,1,continuousjuxtaposed
13,One,46,13614,0.8,0.6,discrete,juxtaposed,no,0.8,0.6,0,0,0,1,discretejuxtaposed
13,One,56,7168,0.1,0.4,continuous,square,no,0.1,0.4,0,0,0,1,continuoussquare
13,One,51,7813,0.8,0.6,continuous,square,no,0.8,0.4,0,0.2,0.2,0,continuoussquare
13,One,60,6030,0.3,0.6,discrete,arc,no,0.4,0.4,-0.1,0.2,0.1,0,discretearc
13,One,62,308340,0.8,0.4,discrete,juxtaposed,no,0.8,0.4,0,0,0,1,discretejuxtaposed
13,One,59,11558,0.4,0.8,discrete,square,no,0.3,0.6,0.1,0.2,0.3,0,discretesquare
13,One,55,10361,0.4,0.8,discrete,arc,no,0.4,0.8,0,0,0,1,discretearc
13,One,61,7068,0.8,0.4,discrete,square,no,0.8,0.4,0,0,0,1,discretesquare
13,One,63,4701,0.95,0.1,continuous,square,no,0.95,0.1,0,0,0,1,continuoussquare
13,One,57,10877,0.8,0.6,discrete,juxtaposed,no,0.8,0.6,0,0,0,1,discretejuxtaposed
13,One,58,5805,0.95,0.1,discrete,square,yes,0.95,0.1,0,0,0,1,vsupdiscretesquare
14,One,4,12445,0.45,0.1,continuous,square,no,0.4,0.4,0.05,-0.3,-0.25,0,continuoussquare
14,One,1,25967,0.4,0.8,continuous,juxtaposed,no,0.4,0.8,0,0,0,1,continuousjuxtaposed
13,One,64,5795,0.2,0.1,discrete,juxtaposed,no,0.2,0.1,0,0,0,1,discretejuxtaposed
14,One,5,7292,0.95,0.1,continuous,square,no,0.95,0.1,0,0,0,1,continuoussquare
14,One,7,29045,0.8,0.4,discrete,arc,no,0.8,0.4,0,0,0,1,discretearc
14,One,10,21138,0.3,0.6,continuous,juxtaposed,no,0.3,0.6,0,0,0,1,continuousjuxtaposed
14,One,3,7390,0.95,0.1,continuous,juxtaposed,no,0.95,0.1,0,0,0,1,continuousjuxtaposed
14,One,11,8162,0.1,0.4,discrete,square,no,0.1,0.4,0,0,0,1,discretesquare
14,One,13,51862,0.8,0.4,discrete,juxtaposed,no,0.8,0.4,0,0,0,1,discretejuxtaposed
14,One,6,8487,0.4,0.4,continuous,square,no,0.3,0.6,0.1,-0.2,-0.1,0,continuoussquare
14,One,8,10573,0.7,0.1,discrete,arc,yes,0.7,0.1,0,0,0,1,vsupdiscretearc
14,One,14,9902,0.8,0.4,discrete,square,yes,0.8,0.4,0,0,0,1,vsupdiscretesquare
14,One,12,6449,0.4,0.4,discrete,arc,no,0.4,0.4,0,0,0,1,discretearc
14,One,2,12715,0.95,0.1,continuous,juxtaposed,no,0.95,0.1,0,0,0,1,continuousjuxtaposed
14,One,15,9744,0.45,0.1,discrete,arc,no,0.45,0.1,0,0,0,1,discretearc
14,One,18,12040,0.4,0.8,continuous,juxtaposed,no,0.4,0.8,0,0,0,1,continuousjuxtaposed
14,One,17,15211,0.45,0.1,discrete,juxtaposed,no,0.45,0.1,0,0,0,1,discretejuxtaposed
9,One,13,8012,0.45,0.1,continuous,square,no,0.2,0.1,0.25,0,0.25,0,continuoussquare
9,One,12,11418,0.4,0.8,continuous,square,no,0.3,0.6,0.1,0.2,0.3,0,continuoussquare
14,One,20,7212,0.3,0.6,discrete,arc,yes,0.3,0.6,0,0,0,1,vsupdiscretearc
14,One,19,17034,0.2,0.1,discrete,arc,yes,0.2,0.1,0,0,0,1,vsupdiscretearc
14,One,9,5460,0.95,0.1,discrete,square,yes,0.95,0.1,0,0,0,1,vsupdiscretesquare
14,One,16,21403,0.1,0.4,discrete,arc,yes,0.1,0.4,0,0,0,1,vsupdiscretearc
14,One,23,13587,0.7,0.1,discrete,arc,yes,0.7,0.1,0,0,0,1,vsupdiscretearc
14,One,25,15832,0.8,0.4,continuous,square,no,0.8,0.4,0,0,0,1,continuoussquare
14,One,24,9809,0.8,0.6,discrete,arc,yes,0.8,0.6,0,0,0,1,vsupdiscretearc
14,One,26,8363,0.8,0.4,discrete,arc,no,0.8,0.4,0,0,0,1,discretearc
14,One,22,22011,0.2,0.1,continuous,square,no,0.2,0.1,0,0,0,1,continuoussquare
14,One,28,16187,0.1,0.4,discrete,square,yes,0.1,0.4,0,0,0,1,vsupdiscretesquare
14,One,27,5540,0.7,0.4,discrete,square,no,0.7,0.4,0,0,0,1,discretesquare
14,One,32,7835,0.7,0.1,continuous,arc,no,0.7,0.1,0,0,0,1,continuousarc
14,One,33,12470,0.8,0.6,discrete,square,no,0.8,0.4,0,0.2,0.2,0,discretesquare
9,One,14,8540,0.4,0.4,discrete,juxtaposed,no,0.4,0.8,0,-0.4,-0.4,0,discretejuxtaposed
14,One,30,8399,0.4,0.8,discrete,arc,no,0.4,0.8,0,0,0,1,discretearc
14,One,31,16889,0.3,0.6,continuous,juxtaposed,no,0.3,0.6,0,0,0,1,continuousjuxtaposed
14,One,21,17253,0.7,0.4,discrete,juxtaposed,no,0.7,0.4,0,0,0,1,discretejuxtaposed
14,One,35,11238,0.4,0.4,discrete,arc,no,0.4,0.4,0,0,0,1,discretearc
14,One,36,12953,0.8,0.4,continuous,square,no,0.8,0.6,0,-0.2,-0.2,0,continuoussquare
14,One,34,8475,0.3,0.6,discrete,square,no,0.3,0.6,0,0,0,1,discretesquare
14,One,39,7074,0.7,0.4,discrete,arc,no,0.7,0.4,0,0,0,1,discretearc
14,One,38,15027,0.4,0.4,discrete,juxtaposed,no,0.4,0.4,0,0,0,1,discretejuxtaposed
14,One,37,40415,0.7,0.1,discrete,juxtaposed,no,0.7,0.1,0,0,0,1,discretejuxtaposed
14,One,40,8487,0.8,0.6,continuous,arc,no,0.8,0.6,0,0,0,1,continuousarc
14,One,43,14907,0.45,0.1,discrete,square,yes,0.45,0.1,0,0,0,1,vsupdiscretesquare
14,One,29,5498,0.7,0.1,discrete,square,no,0.7,0.1,0,0,0,1,discretesquare
14,One,42,10395,0.95,0.1,discrete,juxtaposed,no,0.95,0.1,0,0,0,1,discretejuxtaposed
14,One,46,7238,0.45,0.1,continuous,arc,no,0.45,0.1,0,0,0,1,continuousarc
14,One,48,5700,0.95,0.1,discrete,square,no,0.95,0.1,0,0,0,1,discretesquare
14,One,49,19507,0.8,0.4,discrete,square,yes,0.8,0.4,0,0,0,1,vsupdiscretesquare
14,One,45,6254,0.4,0.4,discrete,square,yes,0.4,0.4,0,0,0,1,vsupdiscretesquare
14,One,41,10598,0.7,0.4,discrete,juxtaposed,no,0.7,0.4,0,0,0,1,discretejuxtaposed
14,One,47,7759,0.2,0.1,continuous,arc,no,0.2,0.1,0,0,0,1,continuousarc
14,One,51,12242,0.2,0.1,continuous,square,no,0.2,0.1,0,0,0,1,continuoussquare
14,One,44,6803,0.45,0.1,continuous,arc,no,0.45,0.1,0,0,0,1,continuousarc
14,One,52,13449,0.8,0.4,continuous,arc,no,0.8,0.4,0,0,0,1,continuousarc
9,One,15,5168,0.95,0.1,discrete,arc,yes,0.95,0.1,0,0,0,1,vsupdiscretearc
14,One,53,12747,0.8,0.4,discrete,square,no,0.8,0.4,0,0,0,1,discretesquare
14,One,56,6873,0.2,0.1,discrete,square,yes,0.2,0.1,0,0,0,1,vsupdiscretesquare
14,One,55,25303,0.4,0.4,discrete,arc,yes,0.4,0.4,0,0,0,1,vsupdiscretearc
14,One,59,4424,0.45,0.1,continuous,arc,no,0.45,0.1,0,0,0,1,continuousarc
14,One,50,7586,0.95,0.1,continuous,juxtaposed,no,0.95,0.1,0,0,0,1,continuousjuxtaposed
14,One,62,6227,0.4,0.8,discrete,square,no,0.4,0.8,0,0,0,1,discretesquare
14,One,54,11811,0.7,0.4,discrete,juxtaposed,no,0.7,0.4,0,0,0,1,discretejuxtaposed
14,One,60,4437,0.8,0.4,discrete,square,yes,0.8,0.4,0,0,0,1,vsupdiscretesquare
14,One,57,7345,0.45,0.1,continuous,square,no,0.45,0.1,0,0,0,1,continuoussquare
14,One,58,6020,0.1,0.4,discrete,arc,yes,0.1,0.4,0,0,0,1,vsupdiscretearc
14,One,64,25724,0.1,0.4,continuous,juxtaposed,no,0.1,0.4,0,0,0,1,continuousjuxtaposed
14,One,63,12116,0.4,0.8,discrete,arc,no,0.4,0.8,0,0,0,1,discretearc
15,One,3,18804,0.2,0.1,discrete,arc,yes,0.2,0.1,0,0,0,1,vsupdiscretearc
14,One,61,6090,0.95,0.1,continuous,arc,no,0.95,0.1,0,0,0,1,continuousarc
15,One,4,7703,0.45,0.1,discrete,square,no,0.45,0.1,0,0,0,1,discretesquare
15,One,6,13365,0.4,0.4,continuous,square,no,0.7,0.4,-0.3,0,-0.3,0,continuoussquare
15,One,2,24966,0.7,0.1,continuous,arc,no,0.7,0.1,0,0,0,1,continuousarc
15,One,9,18738,0.7,0.4,discrete,square,yes,0.7,0.4,0,0,0,1,vsupdiscretesquare
15,One,10,9116,0.4,0.4,discrete,arc,no,0.4,0.4,0,0,0,1,discretearc
15,One,1,21297,0.8,0.6,discrete,square,no,0.8,0.6,0,0,0,1,discretesquare
9,One,16,44180,0.95,0.1,continuous,arc,no,0.95,0.1,0,0,0,1,continuousarc
15,One,12,13288,0.1,0.4,continuous,arc,no,0.3,0.6,-0.2,-0.2,-0.4,0,continuousarc
15,One,7,10774,0.8,0.6,discrete,square,no,0.8,0.6,0,0,0,1,discretesquare
15,One,8,11310,0.8,0.4,discrete,arc,yes,0.8,0.4,0,0,0,1,vsupdiscretearc
9,One,17,6023,0.8,0.6,discrete,arc,no,0.8,0.6,0,0,0,1,discretearc
15,One,5,30672,0.4,0.8,continuous,juxtaposed,no,0.4,0.8,0,0,0,1,continuousjuxtaposed
15,One,16,38674,0.2,0.1,discrete,arc,yes,0.2,0.1,0,0,0,1,vsupdiscretearc
15,One,17,9056,0.7,0.1,discrete,square,yes,0.7,0.1,0,0,0,1,vsupdiscretesquare
15,One,18,12388,0.7,0.1,discrete,juxtaposed,no,0.7,0.1,0,0,0,1,discretejuxtaposed
15,One,15,33341,0.8,0.6,discrete,juxtaposed,no,0.8,0.6,0,0,0,1,discretejuxtaposed
15,One,19,12406,0.45,0.1,discrete,square,yes,0.45,0.1,0,0,0,1,vsupdiscretesquare
15,One,13,558794,0.95,0.1,discrete,arc,no,0.95,0.1,0,0,0,1,discretearc
15,One,20,10704,0.95,0.1,discrete,square,no,0.95,0.1,0,0,0,1,discretesquare
15,One,11,41334,0.7,0.1,continuous,square,no,0.7,0.1,0,0,0,1,continuoussquare
15,One,23,11366,0.2,0.1,continuous,square,no,0.2,0.1,0,0,0,1,continuoussquare
15,One,24,5780,0.95,0.1,continuous,square,no,0.95,0.1,0,0,0,1,continuoussquare
15,One,14,10821,0.1,0.4,continuous,square,no,0.1,0.4,0,0,0,1,continuoussquare
15,One,26,24936,0.4,0.4,discrete,arc,yes,0.4,0.4,0,0,0,1,vsupdiscretearc
15,One,28,18193,0.7,0.1,continuous,juxtaposed,no,0.7,0.1,0,0,0,1,continuousjuxtaposed
15,One,25,11480,0.4,0.4,continuous,juxtaposed,no,0.4,0.4,0,0,0,1,continuousjuxtaposed
15,One,29,6303,0.45,0.1,continuous,arc,no,0.45,0.1,0,0,0,1,continuousarc
15,One,31,19194,0.4,0.4,discrete,juxtaposed,no,0.4,0.4,0,0,0,1,discretejuxtaposed
15,One,30,5592,0.95,0.1,continuous,square,no,0.95,0.1,0,0,0,1,continuoussquare
15,One,33,11501,0.1,0.4,discrete,square,yes,0.1,0.4,0,0,0,1,vsupdiscretesquare
15,One,22,8116,0.7,0.4,discrete,juxtaposed,no,0.7,0.4,0,0,0,1,discretejuxtaposed
15,One,21,9191,0.3,0.6,discrete,arc,yes,0.3,0.6,0,0,0,1,vsupdiscretearc
15,One,34,13040,0.8,0.6,continuous,juxtaposed,no,0.8,0.6,0,0,0,1,continuousjuxtaposed
15,One,36,7240,0.95,0.1,discrete,arc,yes,0.95,0.1,0,0,0,1,vsupdiscretearc
15,One,35,37704,0.3,0.6,discrete,arc,no,0.3,0.6,0,0,0,1,discretearc
15,One,32,10357,0.95,0.1,continuous,arc,no,0.8,0.6,0.15,-0.5,-0.35,0,continuousarc
15,One,27,36898,0.45,0.1,discrete,square,no,0.45,0.1,0,0,0,1,discretesquare
15,One,39,115797,0.7,0.1,discrete,arc,no,0.7,0.4,0,-0.3,-0.3,0,discretearc
15,One,37,8642,0.4,0.4,continuous,arc,no,0.45,0.1,-0.05,0.3,0.25,0,continuousarc
15,One,43,101767,0.3,0.6,continuous,square,no,0.4,0.8,-0.1,-0.2,-0.3,0,continuoussquare
15,One,41,9813,0.7,0.4,continuous,juxtaposed,no,0.8,0.4,-0.1,0,-0.1,0,continuousjuxtaposed
15,One,40,21207,0.95,0.1,continuous,juxtaposed,no,0.95,0.1,0,0,0,1,continuousjuxtaposed
15,One,45,15456,0.8,0.6,continuous,arc,no,0.8,0.6,0,0,0,1,continuousarc
15,One,44,106297,0.7,0.4,discrete,juxtaposed,no,0.7,0.4,0,0,0,1,discretejuxtaposed
15,One,46,23502,0.4,0.8,continuous,arc,no,0.4,0.8,0,0,0,1,continuousarc
15,One,48,7753,0.3,0.6,discrete,square,yes,0.3,0.6,0,0,0,1,vsupdiscretesquare
15,One,38,18929,0.2,0.1,continuous,arc,no,0.2,0.1,0,0,0,1,continuousarc
15,One,49,8491,0.8,0.4,continuous,square,no,0.8,0.6,0,-0.2,-0.2,0,continuoussquare
9,One,18,27202,0.7,0.4,continuous,square,no,0.7,0.1,0,0.3,0.3,0,continuoussquare
15,One,51,20816,0.2,0.1,discrete,square,no,0.2,0.1,0,0,0,1,discretesquare
15,One,52,9752,0.45,0.1,discrete,juxtaposed,no,0.45,0.1,0,0,0,1,discretejuxtaposed
15,One,42,101337,0.4,0.4,discrete,arc,no,0.4,0.4,0,0,0,1,discretearc
15,One,54,12809,0.8,0.4,discrete,square,yes,0.7,0.4,0.1,0,0.1,0,vsupdiscretesquare
15,One,55,8733,0.45,0.1,discrete,square,yes,0.45,0.1,0,0,0,1,vsupdiscretesquare
15,One,57,10038,0.3,0.6,discrete,arc,no,0.3,0.6,0,0,0,1,discretearc
15,One,47,5405,0.7,0.1,discrete,arc,no,0.7,0.1,0,0,0,1,discretearc
15,One,53,7385,0.3,0.6,discrete,square,no,0.3,0.6,0,0,0,1,discretesquare
15,One,56,9887,0.4,0.4,discrete,juxtaposed,no,0.3,0.6,0.1,-0.2,-0.1,0,discretejuxtaposed
15,One,50,14285,0.7,0.1,discrete,arc,no,0.7,0.4,0,-0.3,-0.3,0,discretearc
15,One,60,8919,0.8,0.6,discrete,arc,yes,0.8,0.6,0,0,0,1,vsupdiscretearc
15,One,61,16581,0.4,0.4,continuous,juxtaposed,no,0.4,0.4,0,0,0,1,continuousjuxtaposed
15,One,62,36086,0.8,0.6,continuous,juxtaposed,no,0.8,0.6,0,0,0,1,continuousjuxtaposed
15,One,58,6446,0.95,0.1,discrete,arc,yes,0.95,0.1,0,0,0,1,vsupdiscretearc
16,One,1,1966,0.3,0.6,discrete,arc,no,0.1,0.4,0.2,0.2,0.4,0,discretearc
15,One,64,11381,0.8,0.6,discrete,juxtaposed,no,0.8,0.6,0,0,0,1,discretejuxtaposed
15,One,59,8735,0.3,0.6,discrete,square,no,0.3,0.6,0,0,0,1,discretesquare
15,One,63,8070,0.1,0.4,discrete,square,yes,0.1,0.4,0,0,0,1,vsupdiscretesquare
16,One,4,492,0.8,0.4,discrete,arc,yes,0.45,0.1,0.35,0.3,0.65,0,vsupdiscretearc
16,One,2,504,0.4,0.8,discrete,square,yes,0.2,0.1,0.2,0.7,0.9,0,vsupdiscretesquare
16,One,5,837,0.45,0.1,discrete,arc,no,0.7,0.4,-0.25,-0.3,-0.55,0,discretearc
16,One,6,385,0.95,0.1,discrete,square,yes,0.7,0.4,0.25,-0.3,-0.05,0,vsupdiscretesquare
16,One,10,887,0.7,0.1,discrete,square,no,0.7,0.1,0,0,0,1,discretesquare
16,One,9,571,0.2,0.1,discrete,square,yes,0.95,0.1,-0.75,0,-0.75,0,vsupdiscretesquare
16,One,3,605,0.45,0.1,continuous,juxtaposed,no,0.4,0.4,0.05,-0.3,-0.25,0,continuousjuxtaposed
16,One,7,458,0.45,0.1,continuous,arc,no,0.2,0.1,0.25,0,0.25,0,continuousarc
16,One,8,397,0.8,0.4,continuous,square,no,0.4,0.4,0.4,0,0.4,0,continuoussquare
9,One,19,36658,0.8,0.6,discrete,square,no,0.8,0.4,0,0.2,0.2,0,discretesquare
16,One,14,448,0.8,0.6,continuous,arc,no,0.8,0.6,0,0,0,1,continuousarc
16,One,12,468,0.3,0.6,continuous,square,no,0.45,0.1,-0.15,0.5,0.35,0,continuoussquare
9,One,20,5152,0.1,0.4,discrete,square,no,0.1,0.4,0,0,0,1,discretesquare
9,One,23,6570,0.3,0.6,continuous,square,no,0.3,0.6,0,0,0,1,continuoussquare
9,One,21,7583,0.1,0.4,continuous,juxtaposed,no,0.1,0.4,0,0,0,1,continuousjuxtaposed
9,One,24,6371,0.8,0.6,discrete,juxtaposed,no,0.95,0.1,-0.15,0.5,0.35,0,discretejuxtaposed
16,One,11,452,0.4,0.8,discrete,square,no,0.4,0.8,0,0,0,1,discretesquare
9,One,22,10515,0.95,0.1,discrete,arc,yes,0.95,0.1,0,0,0,1,vsupdiscretearc
16,One,13,495,0.4,0.4,discrete,arc,no,0.4,0.8,0,-0.4,-0.4,0,discretearc
9,One,28,40683,0.3,0.6,discrete,arc,yes,0.3,0.6,0,0,0,1,vsupdiscretearc
9,One,26,5869,0.3,0.6,discrete,arc,no,0.3,0.6,0,0,0,1,discretearc
9,One,30,7344,0.4,0.8,discrete,juxtaposed,no,0.3,0.6,0.1,0.2,0.3,0,discretejuxtaposed
9,One,32,5177,0.1,0.4,continuous,square,no,0.1,0.4,0,0,0,1,continuoussquare
9,One,29,5959,0.4,0.8,continuous,juxtaposed,no,0.3,0.6,0.1,0.2,0.3,0,continuousjuxtaposed
9,One,25,8900,0.7,0.4,discrete,square,no,0.7,0.1,0,0.3,0.3,0,discretesquare
9,One,27,7288,0.7,0.1,discrete,square,no,0.7,0.1,0,0,0,1,discretesquare
9,One,31,4798,0.95,0.1,discrete,arc,no,0.95,0.1,0,0,0,1,discretearc
9,One,36,4169,0.7,0.1,discrete,arc,no,0.7,0.1,0,0,0,1,discretearc
9,One,37,12341,0.8,0.6,continuous,arc,no,0.4,0.8,0.4,-0.2,0.2,0,continuousarc
9,One,40,5073,0.8,0.4,discrete,square,yes,0.8,0.4,0,0,0,1,vsupdiscretesquare
9,One,41,3892,0.7,0.1,continuous,arc,no,0.7,0.1,0,0,0,1,continuousarc
9,One,35,9545,0.3,0.6,discrete,square,no,0.4,0.8,-0.1,-0.2,-0.3,0,discretesquare
9,One,43,4086,0.3,0.6,discrete,arc,no,0.3,0.6,0,0,0,1,discretearc
9,One,33,6015,0.8,0.4,discrete,square,yes,0.8,0.4,0,0,0,1,vsupdiscretesquare
9,One,34,13768,0.2,0.1,continuous,juxtaposed,no,0.2,0.1,0,0,0,1,continuousjuxtaposed
9,One,46,5029,0.45,0.1,discrete,juxtaposed,no,0.4,0.4,0.05,-0.3,-0.25,0,discretejuxtaposed
9,One,44,6863,0.8,0.4,continuous,square,no,0.7,0.4,0.1,0,0.1,0,continuoussquare
9,One,39,3897,0.2,0.1,discrete,square,no,0.2,0.1,0,0,0,1,discretesquare
9,One,47,4111,0.7,0.4,discrete,arc,no,0.7,0.4,0,0,0,1,discretearc
9,One,48,8581,0.8,0.6,discrete,arc,yes,0.8,0.6,0,0,0,1,vsupdiscretearc
9,One,42,7411,0.3,0.6,discrete,arc,yes,0.3,0.6,0,0,0,1,vsupdiscretearc
9,One,51,6940,0.1,0.4,discrete,square,yes,0.2,0.1,-0.1,0.3,0.2,0,vsupdiscretesquare
9,One,52,5208,0.4,0.8,discrete,square,no,0.4,0.8,0,0,0,1,discretesquare
9,One,53,6052,0.7,0.1,continuous,juxtaposed,no,0.7,0.1,0,0,0,1,continuousjuxtaposed
9,One,38,6487,0.95,0.1,continuous,arc,no,0.95,0.1,0,0,0,1,continuousarc
9,One,49,9475,0.95,0.1,continuous,arc,no,0.95,0.1,0,0,0,1,continuousarc
9,One,54,5271,0.7,0.1,continuous,juxtaposed,no,0.7,0.1,0,0,0,1,continuousjuxtaposed
9,One,55,5547,0.4,0.4,discrete,square,yes,0.4,0.4,0,0,0,1,vsupdiscretesquare
9,One,50,5393,0.7,0.1,discrete,square,no,0.7,0.1,0,0,0,1,discretesquare
9,One,58,6718,0.3,0.6,continuous,square,no,0.4,0.4,-0.1,0.2,0.1,0,continuoussquare
9,One,60,5963,0.3,0.6,discrete,juxtaposed,no,0.3,0.6,0,0,0,1,discretejuxtaposed
9,One,45,5260,0.4,0.8,discrete,square,yes,0.4,0.8,0,0,0,1,vsupdiscretesquare
9,One,56,5607,0.7,0.4,discrete,arc,no,0.7,0.4,0,0,0,1,discretearc
9,One,57,5650,0.7,0.4,continuous,arc,no,0.8,0.6,-0.1,-0.2,-0.3,0,continuousarc
9,One,63,2796,0.45,0.1,discrete,juxtaposed,no,0.45,0.1,0,0,0,1,discretejuxtaposed
9,One,59,5338,0.95,0.1,discrete,square,yes,0.95,0.1,0,0,0,1,vsupdiscretesquare
9,One,64,6322,0.3,0.6,continuous,square,no,0.4,0.4,-0.1,0.2,0.1,0,continuoussquare
10,One,4,13499,0.7,0.4,discrete,arc,no,0.7,0.4,0,0,0,1,discretearc
9,One,62,3417,0.95,0.1,discrete,juxtaposed,no,0.95,0.1,0,0,0,1,discretejuxtaposed
9,One,61,5900,0.1,0.4,discrete,square,yes,0.1,0.4,0,0,0,1,vsupdiscretesquare
10,One,6,11698,0.7,0.4,discrete,square,no,0.45,0.1,0.25,0.3,0.55,0,discretesquare
10,One,7,6065,0.8,0.4,discrete,square,yes,0.8,0.4,0,0,0,1,vsupdiscretesquare
10,One,5,786505,0.3,0.6,discrete,juxtaposed,no,0.4,0.8,-0.1,-0.2,-0.3,0,discretejuxtaposed
10,One,10,12231,0.4,0.4,continuous,arc,no,0.45,0.1,-0.05,0.3,0.25,0,continuousarc
10,One,3,17529,0.45,0.1,discrete,arc,yes,0.45,0.1,0,0,0,1,vsupdiscretearc
10,One,2,7986,0.8,0.4,discrete,arc,no,0.8,0.6,0,-0.2,-0.2,0,discretearc
10,One,1,13811,0.8,0.4,discrete,arc,no,0.8,0.4,0,0,0,1,discretearc
10,One,9,6517,0.8,0.6,discrete,arc,no,0.8,0.6,0,0,0,1,discretearc
10,One,8,9309,0.7,0.4,discrete,juxtaposed,no,0.7,0.4,0,0,0,1,discretejuxtaposed
10,One,15,4073,0.7,0.1,discrete,square,no,0.7,0.1,0,0,0,1,discretesquare
10,One,13,6922,0.7,0.4,discrete,juxtaposed,no,0.7,0.1,0,0.3,0.3,0,discretejuxtaposed
10,One,14,4362,0.8,0.4,discrete,arc,yes,0.7,0.1,0.1,0.3,0.4,0,vsupdiscretearc
10,One,11,6725,0.8,0.6,discrete,arc,yes,0.4,0.4,0.4,0.2,0.6,0,vsupdiscretearc
10,One,12,6484,0.4,0.4,discrete,juxtaposed,no,0.45,0.1,-0.05,0.3,0.25,0,discretejuxtaposed
10,One,16,10104,0.7,0.1,discrete,square,no,0.45,0.1,0.25,0,0.25,0,discretesquare
10,One,20,2869,0.7,0.1,discrete,square,no,0.7,0.1,0,0,0,1,discretesquare
10,One,21,6895,0.95,0.1,continuous,arc,no,0.95,0.1,0,0,0,1,continuousarc
